Timestamp,blocks-size
13/04/2022,400587.7132
14/04/2022,400761.526049
15/04/2022,400930.835169
16/04/2022,401090.659918
17/04/2022,401229.968598
18/04/2022,401366.765906
19/04/2022,
20/04/2022,401708.547701
21/04/2022,401892.355716
22/04/2022,402079.735615
23/04/2022,402253.393636
24/04/2022,402408.844987
25/04/2022,402554.305864
26/04/2022,402743.694567
27/04/2022,402916.765261
28/04/2022,403097.182581
29/04/2022,403278.379902
